iter,sampled_steps,episodes,reward_mean,ep_len_mean,win_rate,loss_rate,timeout_rate,crash_rate,ep_wez_steps,ep_mean_distance,ep_min_distance,ep_reward_pursuit,ep_reward_damage,ep_reward_safety,action_sat_rate,policy_loss,vf_loss,entropy,kl,clip_frac,explained_var
1285,134766.0,50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.293261454655575,n/a,n/a,n/a,n/a,n/a
1286,134870.0,50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.260274300208458,n/a,n/a,n/a,n/a,n/a
1287,134974.0,50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.184111815232498,n/a,n/a,n/a,n/a,n/a
1288,135078.0,50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.234961142906776,n/a,n/a,n/a,n/a,n/a
1289,135185.0,51.0,-32.17556243967924,2449.0,0.0,0.0,0.0,1.0,0.0,3269.204527400047,16.49322267607978,36.95289087070064,-8.93845331037828,-5.699999999999996,0.0016333197223356473,-21.17808327308068,n/a,n/a,n/a,n/a,n/a
1290,135289.0,51.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.067604064941406,n/a,n/a,n/a,n/a,n/a
1291,135393.0,51.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.15331033559946,n/a,n/a,n/a,n/a,n/a
1292,135497.0,51.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.122879028320312,n/a,n/a,n/a,n/a,n/a
1293,135601.0,51.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.150815083430363,n/a,n/a,n/a,n/a,n/a
1294,135708.0,52.0,-29.781851416793664,2383.0,0.0,0.0,0.0,1.0,0.0,3266.464377937646,26.645118584351284,34.24780066709207,-4.199652083884596,-5.999999999999995,0.004616030214015947,-21.121520555936375,n/a,n/a,n/a,n/a,n/a
1295,135812.0,52.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.06045649601863,n/a,n/a,n/a,n/a,n/a
1296,135916.0,52.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.119857201209435,n/a,n/a,n/a,n/a,n/a
1297,136020.0,52.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.10351929297814,n/a,n/a,n/a,n/a,n/a
1298,136127.0,53.0,-37.39003683213792,2339.0,0.0,0.0,0.0,1.0,0.0,2785.9400668935327,81.75368148116239,23.428916332812,-0.5289531649475582,-6.8999999999999915,0.010688328345446772,-20.971812908466045,n/a,n/a,n/a,n/a,n/a
1299,136231.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.176214658297024,n/a,n/a,n/a,n/a,n/a
1300,136335.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.0850463280311,n/a,n/a,n/a,n/a,n/a
1301,136439.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.054353273831882,n/a,n/a,n/a,n/a,n/a
1302,136543.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.968567334688625,n/a,n/a,n/a,n/a,n/a
1303,136647.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.063203224769005,n/a,n/a,n/a,n/a,n/a
1304,136751.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.07370714040903,n/a,n/a,n/a,n/a,n/a
1305,136855.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.982499782855694,n/a,n/a,n/a,n/a,n/a
1306,136959.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.98265867966872,n/a,n/a,n/a,n/a,n/a
1307,137063.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.952281071589542,n/a,n/a,n/a,n/a,n/a
1308,137167.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.057022094726562,n/a,n/a,n/a,n/a,n/a
1309,137271.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.982116259061375,n/a,n/a,n/a,n/a,n/a
1310,137375.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.92074790367713,n/a,n/a,n/a,n/a,n/a
1311,137479.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.96357404268705,n/a,n/a,n/a,n/a,n/a
1312,137583.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.956488682673527,n/a,n/a,n/a,n/a,n/a
1313,137687.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.92651132436899,n/a,n/a,n/a,n/a,n/a
1314,137791.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.81063329256498,n/a,n/a,n/a,n/a,n/a
1315,137895.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.864164645855244,n/a,n/a,n/a,n/a,n/a
1316,137999.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.88806621844952,n/a,n/a,n/a,n/a,n/a
1317,138103.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.941408450786884,n/a,n/a,n/a,n/a,n/a
1318,138207.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.898357391357422,n/a,n/a,n/a,n/a,n/a
1319,138311.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.83718886742225,n/a,n/a,n/a,n/a,n/a
1320,138415.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.935086763822117,n/a,n/a,n/a,n/a,n/a
1321,138519.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.891523067767803,n/a,n/a,n/a,n/a,n/a
1322,138623.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.93071937561035,n/a,n/a,n/a,n/a,n/a
1323,138727.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.782534966102013,n/a,n/a,n/a,n/a,n/a
1324,138831.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.876748891977165,n/a,n/a,n/a,n/a,n/a
1325,138935.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.776293974656326,n/a,n/a,n/a,n/a,n/a
1326,139039.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.79142658527081,n/a,n/a,n/a,n/a,n/a
1327,139143.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.720440497765175,n/a,n/a,n/a,n/a,n/a
1328,139247.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.714519354013298,n/a,n/a,n/a,n/a,n/a
1329,139351.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.69558495741624,n/a,n/a,n/a,n/a,n/a
1330,139455.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.73477979806753,n/a,n/a,n/a,n/a,n/a
1331,139559.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.73840170640212,n/a,n/a,n/a,n/a,n/a
1332,139663.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.729347522442158,n/a,n/a,n/a,n/a,n/a
1333,139767.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.64703941345215,n/a,n/a,n/a,n/a,n/a
1334,139871.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.63462990980882,n/a,n/a,n/a,n/a,n/a
1335,139975.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.519369272085335,n/a,n/a,n/a,n/a,n/a
1336,140079.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.59706101050744,n/a,n/a,n/a,n/a,n/a
1337,140183.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.570977724515476,n/a,n/a,n/a,n/a,n/a
1338,140287.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.495223118708683,n/a,n/a,n/a,n/a,n/a
1339,140391.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.59498713566707,n/a,n/a,n/a,n/a,n/a
1340,140495.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.503562633807842,n/a,n/a,n/a,n/a,n/a
1341,140599.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.490286166851337,n/a,n/a,n/a,n/a,n/a
1342,140703.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.516837927011345,n/a,n/a,n/a,n/a,n/a
1343,140807.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.446658501258263,n/a,n/a,n/a,n/a,n/a
1344,140911.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.465749447162334,n/a,n/a,n/a,n/a,n/a
1345,141015.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.450569446270283,n/a,n/a,n/a,n/a,n/a
1346,141119.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.462334559513973,n/a,n/a,n/a,n/a,n/a
1347,141223.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.454180790827824,n/a,n/a,n/a,n/a,n/a
1348,141330.0,54.0,-51.547333098890896,3107.0,0.0,0.0,0.0,1.0,0.0,3433.2782815579008,170.57858295861826,14.922666901108524,0.0,-5.399999999999997,0.00804634695848085,-20.355248818030724,n/a,n/a,n/a,n/a,n/a
1349,141434.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.32892153813289,n/a,n/a,n/a,n/a,n/a
1350,141538.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.47167601952186,n/a,n/a,n/a,n/a,n/a
1351,141642.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.32318408672626,n/a,n/a,n/a,n/a,n/a
1352,141746.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.328448368952824,n/a,n/a,n/a,n/a,n/a
1353,141850.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.38432634793795,n/a,n/a,n/a,n/a,n/a
1354,141954.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.36524934035081,n/a,n/a,n/a,n/a,n/a
1355,142058.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.243368882399338,n/a,n/a,n/a,n/a,n/a
1356,142162.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.278975853553185,n/a,n/a,n/a,n/a,n/a
1357,142266.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.226377487182617,n/a,n/a,n/a,n/a,n/a
1358,142370.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.35083712064303,n/a,n/a,n/a,n/a,n/a
1359,142474.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.219530839186447,n/a,n/a,n/a,n/a,n/a
1360,142578.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.10615715613732,n/a,n/a,n/a,n/a,n/a
1361,142682.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.17052327669584,n/a,n/a,n/a,n/a,n/a
1362,142789.0,55.0,-41.54739270672503,2759.0,0.0,0.0,0.0,1.0,0.0,3630.8997992484974,93.40827945709682,22.642607293277166,0.0,-6.5999999999999925,0.002355926060166727,-20.199677540705753,n/a,n/a,n/a,n/a,n/a
1363,142896.0,56.0,-30.89911769583629,2295.0,0.0,0.0,0.0,1.0,0.0,3843.3170418508066,46.23433476123645,27.550882304165185,0.0,-5.4999999999999964,0.004357298474945534,-20.217266229482796,n/a,n/a,n/a,n/a,n/a
1364,143000.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.306998913104717,n/a,n/a,n/a,n/a,n/a
1365,143104.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.123526939978966,n/a,n/a,n/a,n/a,n/a
1366,143208.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.27091774573693,n/a,n/a,n/a,n/a,n/a
1367,143312.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.16952499976525,n/a,n/a,n/a,n/a,n/a
1368,143416.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.174059794499325,n/a,n/a,n/a,n/a,n/a
1369,143520.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.135122592632587,n/a,n/a,n/a,n/a,n/a
1370,143624.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.102401733398438,n/a,n/a,n/a,n/a,n/a
1371,143728.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.17596905048077,n/a,n/a,n/a,n/a,n/a
1372,143832.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.037921318641075,n/a,n/a,n/a,n/a,n/a
1373,143936.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.103021181546726,n/a,n/a,n/a,n/a,n/a
1374,144040.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.16899006183331,n/a,n/a,n/a,n/a,n/a
1375,144144.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.0953369140625,n/a,n/a,n/a,n/a,n/a
1376,144248.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.063006767859825,n/a,n/a,n/a,n/a,n/a
1377,144352.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.06043654221755,n/a,n/a,n/a,n/a,n/a
1378,144456.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.09793736384465,n/a,n/a,n/a,n/a,n/a
1379,144560.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.055484771728516,n/a,n/a,n/a,n/a,n/a
1380,144664.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.127382571880634,n/a,n/a,n/a,n/a,n/a
1381,144768.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.97952916071965,n/a,n/a,n/a,n/a,n/a
1382,144872.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.94487527700571,n/a,n/a,n/a,n/a,n/a
1383,144976.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.050931050227238,n/a,n/a,n/a,n/a,n/a
1384,145080.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.97494756258451,n/a,n/a,n/a,n/a,n/a
1385,145184.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.893628780658428,n/a,n/a,n/a,n/a,n/a
1386,145288.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.869355715238132,n/a,n/a,n/a,n/a,n/a
1387,145392.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.056578856248123,n/a,n/a,n/a,n/a,n/a
1388,145496.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.07039026113657,n/a,n/a,n/a,n/a,n/a
1389,145600.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.036986717810997,n/a,n/a,n/a,n/a,n/a
1390,145704.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.995495282686672,n/a,n/a,n/a,n/a,n/a
1391,145808.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.08476051917443,n/a,n/a,n/a,n/a,n/a
1392,145912.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.998842532818134,n/a,n/a,n/a,n/a,n/a
1393,146016.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.910420784583458,n/a,n/a,n/a,n/a,n/a
1394,146120.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.91125018780048,n/a,n/a,n/a,n/a,n/a
1395,146224.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.860583085280197,n/a,n/a,n/a,n/a,n/a
1396,146328.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.837522359994743,n/a,n/a,n/a,n/a,n/a
1397,146432.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.79319587120643,n/a,n/a,n/a,n/a,n/a
1398,146536.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.882424574631912,n/a,n/a,n/a,n/a,n/a
1399,146640.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.769673274113583,n/a,n/a,n/a,n/a,n/a
1400,146744.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.731283481304462,n/a,n/a,n/a,n/a,n/a
1401,146848.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.789438541118916,n/a,n/a,n/a,n/a,n/a
1402,146952.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.636982697706955,n/a,n/a,n/a,n/a,n/a
1403,147056.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.64254966148963,n/a,n/a,n/a,n/a,n/a
1404,147160.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.747439311100887,n/a,n/a,n/a,n/a,n/a
1405,147264.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.636021247276894,n/a,n/a,n/a,n/a,n/a
1406,147368.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.71521700345553,n/a,n/a,n/a,n/a,n/a
1407,147472.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.67698830824632,n/a,n/a,n/a,n/a,n/a
1408,147576.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.569461529071514,n/a,n/a,n/a,n/a,n/a
1409,147680.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.68518491891714,n/a,n/a,n/a,n/a,n/a
1410,147784.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.612774041982796,n/a,n/a,n/a,n/a,n/a
1411,147888.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.664164616511417,n/a,n/a,n/a,n/a,n/a
1412,147992.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.60002326965332,n/a,n/a,n/a,n/a,n/a
1413,148096.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.510737345768856,n/a,n/a,n/a,n/a,n/a
1414,148200.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.58280636714055,n/a,n/a,n/a,n/a,n/a
1415,148304.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.43635999239408,n/a,n/a,n/a,n/a,n/a
1416,148408.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.436494240394005,n/a,n/a,n/a,n/a,n/a
1417,148515.0,57.0,-27.451971249001613,2452.0,0.0,0.0,0.0,1.0,0.0,3380.279378909102,29.216516513232644,35.8420053876246,-3.873976636625272,-4.899999999999999,0.004588091353996737,-19.520996240469124,n/a,n/a,n/a,n/a,n/a
1418,148619.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.446954873891976,n/a,n/a,n/a,n/a,n/a
1419,148723.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.578513072087215,n/a,n/a,n/a,n/a,n/a
1420,148827.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.583495947030876,n/a,n/a,n/a,n/a,n/a
1421,148931.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.498111431415264,n/a,n/a,n/a,n/a,n/a
1422,149035.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.58596082834097,n/a,n/a,n/a,n/a,n/a
1423,149139.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.41460785498986,n/a,n/a,n/a,n/a,n/a
1424,149243.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.43051837040828,n/a,n/a,n/a,n/a,n/a
1425,149347.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.38858252305251,n/a,n/a,n/a,n/a,n/a
1426,149451.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.55334868797889,n/a,n/a,n/a,n/a,n/a
1427,149555.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.377341490525467,n/a,n/a,n/a,n/a,n/a
1428,149659.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.4035214644212,n/a,n/a,n/a,n/a,n/a
1429,149763.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.356355373676006,n/a,n/a,n/a,n/a,n/a
1430,149867.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.210745591383713,n/a,n/a,n/a,n/a,n/a
1431,149971.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.23718995314378,n/a,n/a,n/a,n/a,n/a
1432,150075.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.273287699772762,n/a,n/a,n/a,n/a,n/a
1433,150179.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.362490580632137,n/a,n/a,n/a,n/a,n/a
1434,150283.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.34791535597581,n/a,n/a,n/a,n/a,n/a
1435,150387.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.257210951585037,n/a,n/a,n/a,n/a,n/a
1436,150494.0,58.0,-50.36597554068213,2096.0,0.0,0.0,0.0,1.0,0.0,2812.1382899779596,306.33924540263143,5.394024459316005,0.0,-4.799999999999999,0.016102099236641222,-19.252508897047775,n/a,n/a,n/a,n/a,n/a
1437,150598.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.29875197777381,n/a,n/a,n/a,n/a,n/a
1438,150702.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.300036943875828,n/a,n/a,n/a,n/a,n/a
1439,150806.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.33517250647912,n/a,n/a,n/a,n/a,n/a
1440,150910.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.22552490234375,n/a,n/a,n/a,n/a,n/a
1441,151014.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.175232813908504,n/a,n/a,n/a,n/a,n/a
1442,151118.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.262532307551457,n/a,n/a,n/a,n/a,n/a
1443,151222.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.294577818650467,n/a,n/a,n/a,n/a,n/a
1444,151326.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.110414651724007,n/a,n/a,n/a,n/a,n/a
1445,151430.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.138527209942158,n/a,n/a,n/a,n/a,n/a
1446,151534.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.027162845318134,n/a,n/a,n/a,n/a,n/a
1447,151638.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.166577412531925,n/a,n/a,n/a,n/a,n/a
1448,151742.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.099017803485577,n/a,n/a,n/a,n/a,n/a
1449,151846.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.081918422992413,n/a,n/a,n/a,n/a,n/a
1450,151950.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.140126595130333,n/a,n/a,n/a,n/a,n/a
1451,152054.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.133552404550407,n/a,n/a,n/a,n/a,n/a
1452,152158.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.021092928372898,n/a,n/a,n/a,n/a,n/a
